unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,nrcs_crosswalk_id,nrcs_ip_name,nrcs_normalized_ip_name,nrcs_activity_registry_id,nrcs_indicator_registry_id,nrcs_activity_code,nrcs_normalized_activity_name,nrcs_indicator_code,nrcs_normalized_indicator_name,nrcs_output,nrcs_outcome,nrcs_cpd_indicator,nrcs_sp_indicator,nrcs_unsdcf_indicator,nrcs_reporting_year,nrcs_reporting_quarter,nrcs_target_registry_id,nrcs_evidence_required,nrcs_source_document,nrcs_source_sheet,nrcs_source_row,nrcs_mapping_method,nrcs_mapping_confidence,nrcs_mapping_status,nrcs_validation_status,nrcs_gap_reason,nrcs_me_review_status,nrcs_me_corrected_value,nrcs_me_comments,nrcs_approved_by,nrcs_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ec657ae7e7c306,PeaceWin,peacewin,act_b0327ba2d6eb84,ind_8542fb7dca4c1c,MONITORRH1,joint monitoring government project staff and executive committee members,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,49.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_552620abdcd8c3,PeaceWin,MONITORRH1,"Joint Monitoring (Government, project staff, and executive committee members).",,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,49.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_c424e662f02a9f,PeaceWin,peacewin,act_22b51587e3d505,ind_8542fb7dca4c1c,CDMNH11,sub activity 1 1 support one day emergency obstetric care eoc mpdsr review and referral coordination workshop district level event in kailali and kanchanpur 35 participant from beonc and selected high high volume bcs,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,50.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_72252f538687db,PeaceWin,CDMNH11,Sub-Activity- 1.1: Support one day emergency obstetric care (EOC/MPDSR) review and referral coordination workshop - District level event in Kailali and Kanchanpur -35 Participant from BEONC and selected high high volume BCs,,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,50.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_1d5f3b5a85522d,PeaceWin,peacewin,act_452d42fceb8141,ind_8542fb7dca4c1c,CDMNH12,sub activity 1 2 review and technical update on safe abortion cervical cancer fp ppfp sti to service providers from high volume health facilities in bajhang and bajura with involvement of trainer from training sites 2 days event 2 event 30 participants in each,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,51.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_d945fbcc064b05,PeaceWin,CDMNH12,"Sub Activity- 1.2: Review and technical update on Safe Abortion, cervical cancer FP-PPFP, STI to service providers from high volume health facilities in Bajhang and Bajura with involvement of trainer from training sites (2 days event -2 event 30 participants in each)",,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,51.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9d1560c55c7872,PeaceWin,peacewin,act_80573ae78fcb4e,ind_8542fb7dca4c1c,CDMNH13,sub activity 1 3 training on disability inclusive and respectful maternity care for staff from selected hospitals of sudurpaschim 20 participants at province nursing maternity incharge phtc,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,52.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_d2ba23fa5297a9,PeaceWin,CDMNH13,Sub Activity- 1.3: Training on Disability inclusive and respectful maternity care for staff from selected hospitals of sudurpaschim ( 20 Participants -at province)- Nursing/Maternity incharge/PHTC,,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,52.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_f290ce97c6ecc8,PeaceWin,peacewin,act_cff8f7ac2c82ce,ind_8542fb7dca4c1c,CDRHMNH14,sub activity 1 4 training on trainer tot on rh intigrated rh morbidity 3 days 20 partcipants from health office provicional health training centre and selected hospital,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,53.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ba3d619f6a1ae6,PeaceWin,CDRHMNH14,"Sub Activity- 1.4: Training on Trainer (TOT) on RH intigrated RH morbidity- 3 days 20 partcipants from health office, provicional health training centre and selected hospital",,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,53.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_06d6d0becf08fe,PeaceWin,peacewin,act_c97c39bd86e8ab,ind_8542fb7dca4c1c,CDMNH15,sub activity 1 5 support mosd to organize referral coordintation meeting focusing on mpdsr and emergency obstretic care partcipants from selected referral hospitals of kailali and kanchanpur 40 participants at province,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,54.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_9c7345555d1fb9,PeaceWin,CDMNH15,Sub Activity- 1.5: Support MOSD to organize referral coordintation meeting focusing on MPDSR and emergency obstretic care partcipants from selected referral hospitals of Kailali and Kanchanpur ( 40 Participants -at province),,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,54.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_d83d4839a2d337,PeaceWin,peacewin,act_f24ba3cfafc896,ind_8542fb7dca4c1c,MONITORRH2,joint monitoring government project staff and executive committee members,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,55.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_e3b79317dac5d3,PeaceWin,MONITORRH2,"Joint Monitoring (Government, project staff, and executive committee members).",,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,55.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2e612cde744506,PeaceWin,peacewin,act_82c84b18a670bb,ind_8542fb7dca4c1c,ADVSRHR111,advsrhr1 support provincial government to disseminate the findings from emonc prioritization workshop to strengthen the emonc service delivery,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,56.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_57fa1f2ef7e794,PeaceWin,ADVSRHR111,ADVSRHR1 Support provincial government to disseminate the findings from EMONC prioritization workshop to strengthen the EMONC service delivery.,,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,56.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_f7a7a8d2953561,PeaceWin,peacewin,act_2a53665ed31484,ind_8542fb7dca4c1c,ADVSRHR2,advsrhr2 dialogue and interaction among government stakeholders and people living with disability lgbtiq including relevant stakeholder to ensure adequate consideration of policy and programme on sexual and reproductive health needs and right including during humanitarian situation to promote accountability towards their right and need 35 participant facilitation support from nfdn and lgbtiq community,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,57.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_41eb69605b4bb9,PeaceWin,ADVSRHR2,"ADVSRHR2 Dialogue and interaction among government stakeholders and people living with disability /LGBTIQ including relevant stakeholder to ensure adequate consideration of policy and programme on sexual and reproductive health needs and right including during humanitarian situation to promote accountability towards their right and need (35 Participant, facilitation support from NFDN and LGBTIQ community",,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,57.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_883156d9d58ae5,PeaceWin,peacewin,act_7ce8db0984ade7,ind_8542fb7dca4c1c,CDSRHR311,cdsrhr3 organize orientation to male adolscents boys and male parents on family planning and safe motherhood high risk pregnancy and danger signs fp emergency contraceptives 10 events near by the high volumn birthing centres 30 participants in each,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,58.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_c9b71a3950c7a3,PeaceWin,CDSRHR311,"CDSRHR3 Organize orientation to male (adolscents boys and Male parents) on family planning and safe motherhood (high-risk pregnancy and danger signs,FP/emergency contraceptives)- 10 events (near by the high volumn birthing centres) 30 Participants in each",,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,58.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_320d632eb0e17a,PeaceWin,peacewin,act_fcb025b1011ca1,ind_8542fb7dca4c1c,ADVHF11,sub activity 1 1 pre planning workshop with executive member and municipal official to ensure evidence based planning and budgeting on fp scm 1 day event lg level accham and baitadi 30 participants each palika 5,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,59.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_bcb3179cf03c6e,PeaceWin,ADVHF11,"Sub Activity 1.1: Pre-planning workshop with executive member and municipal official to ensure evidence based planning and budgeting on FP/SCM ( 1 day event, LG Level-Accham and Baitadi) 30 Participants each Palika*5",,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,59.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_17fb175a497e81,PeaceWin,peacewin,act_ce2773a0020de7,ind_8542fb7dca4c1c,ADVHF12,sub activity 1 2 support health directorate to organize fp rh focused review and planning meeting including representative from private sector provider province level event partcipants from health office and private institution,,indicator registry not available in source workbook,"Output 1.1: Strengthened and supported provinces municipalities ensure that SRHR issues are incorporated, and adequate budget is allocated","Outcome 1: Strengthened laws, policies, financing, and accountability for SRHR for women and girls, particularly AY, people living with disability and the most vulnerable, at the federal level and in selected provinces municipalities in the development humanitarian continuum",,,,2026.0,,,unknown,peacewinprogramindicator.xlsx,finalactivitylist,60.0,incomplete_source_workbook,0.0,incomplete_source,requires_me_review,,missing_indicator_target_registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ba2f6f613081f5,PeaceWin,ADVHF12,Sub Activity- 1.2: Support health directorate to organize FP/RH focused review and planning meeting including representative from private sector provider ( Province level event partcipants from health office and private institution),,,unknown,unknown,unknown,unknown,peacewinprogramindicator.xlsx,finalactivitylist,60.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
