unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
xwalk_b36cec852af68d,SPN,spn,act_55959ac3cc4f22,ind_3592e095eefd63,1_1_1,subact 1 1 conduct forecasting quantification workshop in 7 provinces,Number of Annual Procurement Plan developed,number of annual procurement plan developed,"Output 2: Reproductive health commodities secured through preparation of supply plan, annual procurement plan informed by quantification workshop and officials trained in Procurement","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,2.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_e1f883388427a4,SPN,spn,act_0b03f2d87bfae6,ind_64037ee0b895de,2_1_1,subact 2 1 advance procurement related training at federal level,Number of government officials trained on Advanced Procurement Process,number of government officials trained on advanced procurement process,"Output 2: Reproductive health commodities secured through preparation of supply plan, annual procurement plan informed by quantification workshop and officials trained in Procurement","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,4.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_c7d36b3bb2c1da,SPN,spn,act_158faaf1aa1616,ind_e2330af09bb4c3,3_1_1,subact 3 1 development and finalization of the scm guideline,Number of Supply Chain Management Guideline developed,number of supply chain management guideline developed,Output 4:Federally alligned guideline/SoP for commodities is updated that improves the commodity flow and inventory management at all level.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,6.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_7c8a8a6974d1e8,SPN,spn,act_ea83ec2caab1c7,ind_eff05b697043be,4_1_1,subact 4 1 routine data quality assessment of elmis system,Number of health facilities assessed on eLMIS,number of health facilities assessed on elmis pams,"Output 3:Government successfully replaces the old eLMIS with its own PAMS platform, giving local governments the skills and funds to run and expand the in their health facilities to ensures commodity security.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,12.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_dfdcedf6715d78,SPN,spn,act_a891c64ab47eec,ind_7ec3d1ea727d3f,5_1_1,activity title 5 monitoring and coordination,Number of Health Workers trained on HMIS Recording,number of health workers trained on hmis recording and reporting,Output 1: Improved uptake and quality of postpartum family planning (PPFP) services in high volume hospitals.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,14.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_c0c9514088248e,SPN,spn,act_a16c2b9985b382,ind_cd808f3c19861a,7_1_1,subact 7 1 ma drug surveillence by government officials,Number of surveilence,number of surveilence and meeting conducted at federal province and local level to control counterfiet ma drugs,Output 5:Regulatory body starts providing oversight to ensure the quality of MA,"Outcome 2. By 2029, the reduction of preventable maternal deaths has accelerated",,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,18.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_324c09bf32834b,SPN,spn,act_2bd819185e0a2c,ind_334622cf9110ab,8_1_1,subact 8 1 review and planning meeting for guftagu session,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,21.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_2df9e83b13a8a7,SPN,spn,act_b8853a70839208,ind_4507bbec107203,9_1_1,subact 9 1 orientation for health workers of madhesh province,Number of health service providers oriented on disability-inclusive health service provision.,number of health service providers oriented on disability inclusive health service provision,Output 7: Health workers are oriented on Disability inclusive SRH services.,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated","Number of provincial and local multi-stakeholder platforms developed and fully operationalised for adolescents, youth, men, and women, people with disability participation in advocacy, policy dialogue, monitoring and programming to prevent and respond to GBV and harmful practices, including child marriage.",,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,25.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_b36cec852af68d,SPN,spn,act_55959ac3cc4f22,ind_3592e095eefd63,1_1_1,subact 1 1 conduct forecasting quantification workshop in 7 provinces,Number of Annual Procurement Plan developed,number of annual procurement plan developed,"Output 2: Reproductive health commodities secured through preparation of supply plan, annual procurement plan informed by quantification workshop and officials trained in Procurement","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,2.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_b4e54ca7f4254c,SPN,1_1_1,Subact 1.1: Conduct Forecasting Quantification workshop in 7 provinces,Number of Annual Procurement Plan developed,Number of Annual Procurement Plan developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,2.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_7eab39d5773a90,SPN,spn,act_fa6103c1b8ee46,ind_3592e095eefd63,1_2_1,subact 1 2 conduct quantifications and preparation of annual procurement plan at federal level,Number of Annual Procurement Plan developed,number of annual procurement plan developed,"Output 2: Reproductive health commodities secured through preparation of supply plan, annual procurement plan informed by quantification workshop and officials trained in Procurement","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,3.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_56409b4cdc69b4,SPN,1_2_1,Subact 1.2: Conduct Quantifications and preparation of annual procurement plan at federal level,Number of Annual Procurement Plan developed,Number of Annual Procurement Plan developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,3.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_e1f883388427a4,SPN,spn,act_0b03f2d87bfae6,ind_64037ee0b895de,2_1_1,subact 2 1 advance procurement related training at federal level,Number of government officials trained on Advanced Procurement Process,number of government officials trained on advanced procurement process,"Output 2: Reproductive health commodities secured through preparation of supply plan, annual procurement plan informed by quantification workshop and officials trained in Procurement","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,4.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_783b6472062794,SPN,2_1_1,Subact 2.1:Advance Procurement-related Training at Federal level,Number of government officials trained on Advanced Procurement Process,Number of government officials trained on Advanced Procurement Process,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,4.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_db5e9726d7941e,SPN,spn,act_9e1474d40e88c2,ind_64037ee0b895de,2_2 _1,subact 2 2 advance procurement related training at province level,Number of government officials trained on Advanced Procurement Process,number of government officials trained on advanced procurement process,"Output 2: Reproductive health commodities secured through preparation of supply plan, annual procurement plan informed by quantification workshop and officials trained in Procurement","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,5.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_b36866ea69a800,SPN,2_2 _1,Subact 2.2 :Advance Procurement-related Training at Province level,Number of government officials trained on Advanced Procurement Process,Number of government officials trained on Advanced Procurement Process,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,5.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_c7d36b3bb2c1da,SPN,spn,act_158faaf1aa1616,ind_e2330af09bb4c3,3_1_1,subact 3 1 development and finalization of the scm guideline,Number of Supply Chain Management Guideline developed,number of supply chain management guideline developed,Output 4:Federally alligned guideline/SoP for commodities is updated that improves the commodity flow and inventory management at all level.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,6.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_4dd798f325c7e2,SPN,3_1_1,Subact 3.1: Development and Finalization of the SCM Guideline,Number of Supply Chain Management Guideline developed,Number of Supply Chain Management Guideline developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,6.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_a0f3cd3322056e,SPN,spn,act_6f67b3ead37702,ind_e2330af09bb4c3,3_1_2_1,3 1 2 guideline development workshop at federal level,Number of Supply Chain Management Guideline developed,number of supply chain management guideline developed,Output 4:Federally alligned guideline/SoP for commodities is updated that improves the commodity flow and inventory management at all level.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,7.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_129f40df36d22c,SPN,3_1_2_1,3.1.2. Guideline Development Workshop at federal level,Number of Supply Chain Management Guideline developed,Number of Supply Chain Management Guideline developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,7.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ad60bf248ca2c8,SPN,spn,act_9f5b9828a75240,ind_e2330af09bb4c3,3_1_3_1,3 1 3 consultation workshop,Number of Supply Chain Management Guideline developed,number of supply chain management guideline developed,Output 4:Federally alligned guideline/SoP for commodities is updated that improves the commodity flow and inventory management at all level.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,8.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ccac98308494ec,SPN,3_1_3_1,3.1.3. Consultation Workshop,Number of Supply Chain Management Guideline developed,Number of Supply Chain Management Guideline developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,8.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_deebdbbc6f475e,SPN,spn,act_4034d056f02ac6,ind_e2330af09bb4c3,3_1_4_1,3 1 4 twg meeting,Number of Supply Chain Management Guideline developed,number of supply chain management guideline developed,Output 4:Federally alligned guideline/SoP for commodities is updated that improves the commodity flow and inventory management at all level.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,9.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_e4f1826a250496,SPN,3_1_4_1,3.1.4.TWG Meeting,Number of Supply Chain Management Guideline developed,Number of Supply Chain Management Guideline developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,9.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_7ff71d3cca5dee,SPN,spn,act_32234dbef9d349,ind_e2330af09bb4c3,3_2_1,subact 3 2 finalization meeting at federal level,Number of Supply Chain Management Guideline developed,number of supply chain management guideline developed,Output 4:Federally alligned guideline/SoP for commodities is updated that improves the commodity flow and inventory management at all level.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,10.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_e0f37689f1a8eb,SPN,3_2_1,Subact 3.2: Finalization Meeting at federal level,Number of Supply Chain Management Guideline developed,Number of Supply Chain Management Guideline developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,10.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9d78ea2a636369,SPN,spn,act_fcc91a5f90b9b6,ind_e2330af09bb4c3,3_3_1,subact 3 3 orientation on scm guideline,Number of Supply Chain Management Guideline developed,number of supply chain management guideline developed,Output 4:Federally alligned guideline/SoP for commodities is updated that improves the commodity flow and inventory management at all level.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,11.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_9d6324211593d8,SPN,3_3_1,Subact 3.3: Orientation on SCM Guideline,Number of Supply Chain Management Guideline developed,Number of Supply Chain Management Guideline developed,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,11.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_7c8a8a6974d1e8,SPN,spn,act_ea83ec2caab1c7,ind_eff05b697043be,4_1_1,subact 4 1 routine data quality assessment of elmis system,Number of health facilities assessed on eLMIS,number of health facilities assessed on elmis pams,"Output 3:Government successfully replaces the old eLMIS with its own PAMS platform, giving local governments the skills and funds to run and expand the in their health facilities to ensures commodity security.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,12.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_fd7581f80ddec0,SPN,4_1_1,Subact 4.1: Routine Data Quality Assessment of eLMIS system,Number of health facilities assessed on eLMIS,Number of health facilities assessed on eLMIS/PAMS,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,12.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_26ef6f48bf06ca,SPN,spn,act_ea83ec2caab1c7,ind_eff05b697043be,4_1_1,subact 4 1 routine data quality assessment of elmis system,Number of health facilities assessed on eLMIS,number of health facilities assessed on elmis pams,"Output 3:Government successfully replaces the old eLMIS with its own PAMS platform, giving local governments the skills and funds to run and expand the in their health facilities to ensures commodity security.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,12.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_bc4a9cc81f0630,SPN,4_1_1,Subact 4.1: Routine Data Quality Assessment of eLMIS system,Number of health facilities assessed on eLMIS,Number of health facilities assessed on eLMIS/PAMS,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,12.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_0697d2efc3bca7,SPN,spn,act_5c33b9a3abd706,ind_eff05b697043be,4_2_1,subact 4 2 scm twg meeting at federal level,Number of health facilities assessed on eLMIS,number of health facilities assessed on elmis pams,"Output 3:Government successfully replaces the old eLMIS with its own PAMS platform, giving local governments the skills and funds to run and expand the in their health facilities to ensures commodity security.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,13.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_4d785eccdbbf1d,SPN,4_2_1,Subact 4.2: SCM TWG Meeting at federal level,Number of health facilities assessed on eLMIS,Number of health facilities assessed on eLMIS/PAMS,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,13.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_a27b487fd91e8c,SPN,spn,act_5c33b9a3abd706,ind_eff05b697043be,4_2_1,subact 4 2 scm twg meeting at federal level,Number of health facilities assessed on eLMIS,number of health facilities assessed on elmis pams,"Output 3:Government successfully replaces the old eLMIS with its own PAMS platform, giving local governments the skills and funds to run and expand the in their health facilities to ensures commodity security.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,13.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,indirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_5804d48cd1ff0e,SPN,4_2_1,Subact 4.2: SCM TWG Meeting at federal level,Number of health facilities assessed on eLMIS,Number of health facilities assessed on eLMIS/PAMS,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,13.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_dfdcedf6715d78,SPN,spn,act_a891c64ab47eec,ind_7ec3d1ea727d3f,5_1_1,activity title 5 monitoring and coordination,Number of Health Workers trained on HMIS Recording,number of health workers trained on hmis recording and reporting,Output 1: Improved uptake and quality of postpartum family planning (PPFP) services in high volume hospitals.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,14.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ce1ceeb5da6f76,SPN,5_1_1,Activity Title: 5. Monitoring and Coordination,Number of Health Workers trained on HMIS Recording,Number of Health Workers trained on HMIS Recording and Reporting,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,14.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_d75abb4551defa,SPN,spn,act_a891c64ab47eec,ind_7ec3d1ea727d3f,5_1_1,activity title 5 monitoring and coordination,Number of Health Workers trained on HMIS Recording,number of health workers trained on hmis recording and reporting,Output 1: Improved uptake and quality of postpartum family planning (PPFP) services in high volume hospitals.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,14.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_16eda56354f897,SPN,5_1_1,Activity Title: 5. Monitoring and Coordination,Number of Health Workers trained on HMIS Recording,Number of Health Workers trained on HMIS Recording and Reporting,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,14.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ae538067261c44,SPN,spn,act_4762790ce35ca9,ind_7ec3d1ea727d3f,6_1_1,subact 6 1 follow up visit to 5 previously assessed sites from local level,Number of Health Workers trained on HMIS Recording,number of health workers trained on hmis recording and reporting,Output 1: Improved uptake and quality of postpartum family planning (PPFP) services in high volume hospitals.,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,15.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_6dc88a7c20fdaf,SPN,6_1_1,Subact 6.1: Follow up Visit to 5 previously assessed sites from local level,Number of Health Workers trained on HMIS Recording,Number of Health Workers trained on HMIS Recording and Reporting,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,15.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
