unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_06044a78316c9d,KIDS,kids,act_11621a56b6f09f,,SUPPHLMCLP SCM,sub activity 5 3 tot pams v2,,,"Output 2.2 Government successfully replaces the old eLMIS with its own PAMS platform, giving local governments the skills and funds to run and expand the in their health facilities to ensures commodity security.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,15.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_041a02deea1c08,KIDS,SUPPHLMCLP SCM,Sub-Activity 5.3: TOT PAMS v2,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,15.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_cca78d74327918,KIDS,kids,act_7d67369462b458,,,sub activity 5 4 pams v2 district level rollout training,,,"Output 2.2 Government successfully replaces the old eLMIS with its own PAMS platform, giving local governments the skills and funds to run and expand the in their health facilities to ensures commodity security.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,16.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_f3a3a0077b85eb,KIDS,,Sub-Activity 5.4: PAMS v2 district level rollout training,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,16.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_124571ace0be01,KIDS,kids,act_3bfb56624298bc,,,sub activity 5 5 provide quantification and forecasting training province level on sharing basis with phlmc,,,"Output 2.1 Reproductive health commodities secured through preparation of supply plan, annual procurement plan informed by quantification workshop and officials trained in Procurement","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,17.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_c83319730514be,KIDS,,Sub-Activity 5.5: Provide Quantification and forecasting training province level on sharing basis with PHLMC,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,17.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_139fc8ea4927a4,KIDS,kids,act_40807f25482b8a,,SUPPHLMCLP,sub activity 5 6 strengthen warehousing and storage practices at district and local levels rolpa kapilvastu and banke,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,18.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_a5c438d7fc4375,KIDS,SUPPHLMCLP,"Sub-Activity 5.6: Strengthen warehousing and storage practices at district and local levels (Rolpa, Kapilvastu and Banke)",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,18.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2d8501ddeb54b0,KIDS,kids,act_1ca659039e368c,,SUPHDKPLP AA,6 1 technical support to health directorate for scaling up of kpa,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,19.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_330bbb8e31a0a1,KIDS,SUPHDKPLP AA,6.1 Technical support to health directorate for scaling up of KPA,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,19.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_aaed379bf73bee,KIDS,kids,act_f5200dd0b78b97,,ADVOKRA223,sub activity 7 1 modular 1 health managment training for health managers,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,20.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_cfc3df141f2a11,KIDS,ADVOKRA223,Sub-Activity 7.1: Modular-1 Health Managment Training for Health Managers,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,20.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_cad0f6877f2325,KIDS,kids,act_c8b2a91e72d14c,,ADVOKRA223,sub activity 7 2 modular 2 health managment training for health managers,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,21.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_2102e1eb620518,KIDS,ADVOKRA223,Sub-Activity 7.2: Modular-2 Health Managment Training for Health Managers,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,21.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ce3111976ad1f2,KIDS,kids,act_a09afe5d13a293,,ADVOKRA321,sub activity 8 1 support for health education targeting muslim adolescents and girls at madarasa community unreached area mobilizing muslim health workers,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,22.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_828db7b330187b,KIDS,ADVOKRA321,"Sub-Activity 8.1: Support for health education, targeting Muslim adolescents and girls at Madarasa/Community ( unreached area) mobilizing Muslim health workers",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_91de8218199903,KIDS,kids,act_17a1f7369041ef,,ADVOKRA321,sub activity 8 2 support for mobilization of muslim adolscents groups in safe girls municipalities bijay nagar sudodhan and mahrajgunj,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,23.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_5b30a4af82a452,KIDS,ADVOKRA321,"Sub-Activity 8.2: Support for Mobilization of Muslim Adolscents groups in Safe girls municipalities ( Bijay Nagar, Sudodhan and Mahrajgunj)",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_52baee1f103cd0,KIDS,kids,act_4e48eb3e3f97c6,,ADVOKRA321,sub activity 8 3 provide trainings to muslim teachers for roll out of kpa in madarasa curriculum contents and modes of delivering the sessions,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,24.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_8713ad1de29484,KIDS,ADVOKRA321,Sub-Activity 8.3: Provide Trainings to Muslim teachers for roll out of KPA in Madarasa Curriculum: Contents and modes of delivering the sessions,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_e817d81c9c9a21,KIDS,kids,act_004942d32b776d,,ADVOKRA321,sub activity 8 4 orientation to management committee teachers and stakeholders to establish model kpa at hfs level learning hub,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,25.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_85d6a3bb652df5,KIDS,ADVOKRA321,"Sub-Activity 8.4: Orientation to management committee, teachers and stakeholders to establish model KPA at HFs level ( Learning Hub)",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,25.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_e455c90b64ba44,KIDS,kids,act_bd51f3a8c2a3d6,,ADVOKRA315,sub activity 9 1 mobilization of community based nurse in two priority palikas of kapilvastu,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,26.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_10ad69da8ca41e,KIDS,ADVOKRA315,Sub-Activity : 9.1 : Mobilization of community based nurse in two priority palikas of Kapilvastu,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,26.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_dc697e10911d25,KIDS,kids,act_433481991767c6,,ADVOKRA315,sub activity 9 2 printing of islamic book,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,27.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_bd5e53849fa992,KIDS,ADVOKRA315,Sub-Activity : 9.2: Printing of Islamic book,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,27.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_8d1f6ce47bf1ee,KIDS,kids,act_60bd0aae0a999c,,KPAMC AA,sub activity 10 1 capacity building of 25 maulanas on kpa to support its scaling up at provincial level,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,28.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_223c30b5c75307,KIDS,KPAMC AA,Sub-Activity: 10.1: Capacity building of 25 Maulanas on KPA to support its scaling up at provincial level,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,28.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_edaea12cf2ca25,KIDS,kids,act_72a36666193752,,KPAMC HF,sub activity 10 2 advocacy workshop at provincial level for increased resource leverage on khusahal,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,29.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_89464605b79cae,KIDS,KPAMC HF,Sub-Activity : 10.2: Advocacy workshop at Provincial level for increased resource leverage on Khusahal,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,29.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_456ab732daf921,KIDS,kids,act_50d677ba8878d4,,KPAMC HF,sub activity 10 2 1 periodic review of service uptake by muslim communities in selected hfs and palikas,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,30.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_9981718824c69c,KIDS,KPAMC HF,Sub-Activity: 10.2.1 Periodic review of service uptake by Muslim communities in selected HFs and palikas,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,30.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_bea3fc705623ca,KIDS,kids,act_c0adbbc5a1f616,,KPAMC HF,sub activity 10 3 interaction meeting religious leaders with municipal officials,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,31.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_1b40cb9f66d1b2,KIDS,KPAMC HF,Sub-Activity : 10.3: Interaction Meeting Religious Leaders with Municipal Officials,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,31.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9e80feb4d80628,KIDS,kids,act_5b72a3d2af72ef,,KPAMC HF,sub activity 10 4 document results of kpa,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,32.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_e776e08e0f6fe3,KIDS,KPAMC HF,Sub-Activity : 10.4: Document results of KPA,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,32.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_06854809789a6f,KIDS,kids,act_fb3b2bf50b881c,,KPAMC AA,sub activity 10 5 support for formation and mobilization of adolscents men women groups in kapilvastu and sudodhan rm,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,33.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_1ff873d21a9270,KIDS,KPAMC AA,Sub-Activity 10.5: Support for Formation and Mobilization of Adolscents/ Men/ Women groups in Kapilvastu and Sudodhan RM,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,33.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_f277d453bdae2b,KIDS,kids,act_d5b2230cb8e1d4,,EMOCBEONCLP,sub activity 11 1 mpdsr follow up and monitoring to previously trained hospitals,,,,"Outcome 2. By 2029, the reduction of preventable maternal deaths has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,34.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_4bd39d31e360fb,KIDS,EMOCBEONCLP,Sub-Activity 11.1: MPDSR follow up and monitoring to previously trained hospitals,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,34.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_fed418e275b926,KIDS,kids,act_8e2d8b5280c982,,EMOCBEONCLP,sub activity 11 2 community mpdsr meeting at kapilvastu,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,35.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_522379f99c69ff,KIDS,EMOCBEONCLP,Sub-Activity 11.2 : Community MPDSR meeting at Kapilvastu,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,35.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_7c944250db8c9c,KIDS,kids,act_e4433525326af8,,EMOCBEONCLP,sub activity 11 3 roll out disability inclusive and respectful maternity care in high volume hospital 1 day onsite orientation,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,36.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_3f23d1b069a327,KIDS,EMOCBEONCLP,Sub-Activity 11.3 : Roll out Disability-inclusive and respectful maternity care in high volume hospital- 1-day onsite orientation,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,36.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_35233772514273,KIDS,kids,act_955507e667f93b,,EMOCBEONCLP,sub activity 11 4 birth preparedness package refresher in municipality with high home delivery,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,37.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_6360adf3328574,KIDS,EMOCBEONCLP,Sub-Activity 11.4 : Birth preparedness package refresher in municipality with high home delivery,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,37.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_a4aaa6987dab24,KIDS,kids,act_8ed43e23193db4,,EMOCBEONCLP,sub activity 11 5 interactive workshop on emoc referral practices,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,38.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_38aaf923803000,KIDS,EMOCBEONCLP,Sub-Activity 11.5 : Interactive Workshop on EmOC Referral Practices,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,38.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_a2cd766c69dbfc,KIDS,kids,act_2e2a075cff5eee,,EMOCBEONCLP,sub activity 11 6 tot disability inclusive and respectful maternity care 2 days 10 participants facilitators by ktm,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,39.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ec0de03849ff68,KIDS,EMOCBEONCLP,Sub-Activity 11.6 : TOT Disability-inclusive and respectful maternity care (2 days- 10 participants)- Facilitators by KTM,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,39.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9328e87037fc52,KIDS,kids,act_2ed26807c135ad,,ADVOKRA221,sub activity 12 1 strengthening model afs at 5 hf in kapilvastu and rolpa,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,40.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_de5033f431081c,KIDS,ADVOKRA221,Sub-Activity: 12.1: Strengthening Model AFS at 5 HF in Kapilvastu and Rolpa,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,40.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2eeeb0b71bea4a,KIDS,kids,act_26ecfe7419cd63,,ADVOKRA221,sub activity 12 2 afs certification cost at 5 hf in kapilvastu and rolpa,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,41.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_505bfc591f8fd8,KIDS,ADVOKRA221,Sub-Activity :12.2:AFS Certification cost at 5 HF in Kapilvastu and Rolpa,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,41.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2f942780ca255b,KIDS,kids,act_f9e3a34beb5006,,ADVOKRA221,sub activity 12 3 orientation fchvon afs certification,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,42.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_615d7e77b795d4,KIDS,ADVOKRA221,Sub-Activity: 12.3:Orientation FCHVon AFS certification,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,42.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_52b9fa681b0f7f,KIDS,kids,act_249ae4422caf04,,ADVOAYCSELP,sub activity 13 1 activation of youth network at municipal level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,43.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_79985a042f6188,KIDS,ADVOAYCSELP,Sub-Activity 13.1: Activation of youth network at Municipal level,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,43.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_c0dc9e411e88ad,KIDS,kids,act_03906e97a9037e,,ADVOAYCSELP,sub activity 13 2 youth policy dissimination at provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,44.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_4fed5d29dd0100,KIDS,ADVOAYCSELP,Sub-Activity 13.2: Youth Policy Dissimination at Provincial level,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,44.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
